调度名,币对(标准),总收益,成交收益,资金费收益,手续费,滑点,当期资金费率,当期资金费,成交量,最大持仓,当前持仓,换手率,敞口,市场成交占比,总收益率,成交收益率,资金费收益率,滑点率,手续费率,持仓占比,账户1,账户2,仓位数量,调度最后成交时间,调度最大对冲延迟,主机,调度最后更新时间,配对盈利,价差值,配对胜率,波动率,买卖单卖单数量,买卖单买单数量,配对笔数,累计资金费率
fr-PARTI-USDT-loong_bn_bnfutures_pm_mode_7,PARTI-USDT-FTR,3.542017697742673E+02,-1.322707467757327E+02,4.8647251655E+02,3.046288783928412E+01,-9.207593009283303E+01,5E-05 | 0E+00,2.0859064690045997E+01,8.700058018453419E+04,-4.184581763E+05,-4.1718129380091996E+05,2.079074686837089E-01,-1.6478865197753905E+01,0E+00,4.0712575596965105E-03,-1.5203432723687289E-03,1.1625355748844045E-03,-1.058336966230957E-03,3.501458010356971E-04,3.7650948041375344E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.572013E+06,2026-01-27 09:28:52,3.29E+02,prod-strategy-ap85,2026-01-28 16:33:07,-8.176185474598009E+01,1.6025641025640969E-03|binance_spot,4.347826086956522E-03,1.2188831102807922E+00,0E+00,0E+00,2E+00,2.1999999999999993E-03 | 0E+00
fr-KITE-USDT-loong_bn_bnfutures_pm_asset13_mode_0,KITE-USDT-FTR,3.037647614288556E+02,-5.063040543114438E+01,3.5439516685999996E+02,8.386051770765334E+00,-1.3048414104990636E+02,3.4851E-04 | 0E+00,2.1089771482846498E+01,2.6744745458602905E+04,-6.585909532774E+04,-6.051410714999999E+04,4.06090386233076E-01,1.4000014648437498E-02,0E+00,1.1357923069376025E-02,-1.8930973005337856E-03,5.381111979999032E-03,-4.878870178513286E-03,3.135588552804049E-04,5.925699428702319E-04,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-4.31781E+05,2026-01-05 12:40:24,1.3E+01,prod-strategy-ap57,2026-02-02 09:27:50,-4.33097862425393E+01,2.5179856115107313E-03|binance_futures,8.333333333333334E-01,1.3768041037126522E+00,0E+00,3.2E+01,3E+01,5.626980000000002E-03 | 0E+00
fr-BARD-USDT-loong_bn_bnfutures_pm_mode_13,BARD-USDT-FTR,2.1455676135585063E+02,-2.0761708064414935E+02,4.22173842E+02,3.369655028558918E+01,-2.6865983012644574E+02,5E-05 | 0E+00,1.0569397690135501E+01,9.620165612316132E+04,-2.1044776849999998E+05,-2.1138795380271002E+05,4.5712842102747847E-01,-1.74713E+01,0E+00,2.230281369388966E-03,-2.1581445581180998E-03,2.0060742150373526E-03,-2.7926736498433704E-03,3.502699604510911E-04,1.8935125290839934E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.18827E+05,2026-01-25 16:29:24,1.09E+02,prod-strategy-ap85,2026-02-02 07:47:49,-1.0965820316219428E+02,1.2068185246643104E-03|binance_spot,1.2075471698113208E-01,1.496357851480554E+00,0E+00,2.4E+01,3.2E+01,2.149999999999999E-03 | 0E+00
fr-FORM-USDT-loong_bn_bnfutures_pm_mode_9,FORM-USDT-FTR,2.0205141442000004E+02,0E+00,2.0205141442000004E+02,0E+00,0E+00,5E-05 | 0E+00,6.237600648999999E+00,0E+00,-1.39193748164928E+05,-1.2475201297999997E+05,0E+00,0E+00,0E+00,0E+00,0E+00,1.4515839761753753E-03,0E+00,0E+00,1.252401524611335E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-4.978133E+05,2026-01-03 14:35:00,0E+00,prod-strategy-ap85,2026-01-25 14:50:30,0E+00,1.5929908403027326E-03|binance_spot,0E+00,1.2764990830909142E+00,0E+00,0E+00,0E+00,1.5820899999999993E-03 | 0E+00
fr-FORM-USDT-loong_bn_bnfutures_pm_mode_8,FORM-USDT-FTR,2.0205141442000001E+02,0E+00,2.0205141442000001E+02,0E+00,0E+00,5E-05 | 0E+00,6.237600648999999E+00,0E+00,-1.39193748164928E+05,-1.2475201297999997E+05,0E+00,0E+00,0E+00,0E+00,0E+00,1.4515839761753751E-03,0E+00,0E+00,1.252401524611335E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-4.978133E+05,2025-12-26 11:06:27,0E+00,prod-strategy-ap85,2025-12-30 11:56:20,0E+00,1.5929908403027326E-03|binance_spot,0E+00,1.229441866841642E+00,0E+00,0E+00,0E+00,1.5820899999999993E-03 | 0E+00
fr-FORM-USDT-loong_bn_bnfutures_pm_mode_7,FORM-USDT-FTR,2.0205141442000001E+02,0E+00,2.0205141442000001E+02,0E+00,0E+00,5E-05 | 0E+00,6.237600648999999E+00,0E+00,-1.39193748164928E+05,-1.2475201297999997E+05,0E+00,0E+00,0E+00,0E+00,0E+00,1.4515839761753751E-03,0E+00,0E+00,1.252401524611335E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-4.978133E+05,2025-12-23 09:31:38,0E+00,prod-strategy-ap85,2025-12-26 17:18:23,0E+00,1.5929908403027326E-03|binance_spot,0E+00,1.229441866841642E+00,0E+00,0E+00,0E+00,1.5820899999999993E-03 | 0E+00
fr-SUI-USDT-loong_bn_bnfutures_pm_asset10_mode_0,SUI-USDT-FTR,1.5795584294351468E+02,-3.937640290648532E+01,1.9733224585E+02,1.3473595045972615E+01,-2.1310990004451014E+01,4.514E-05 | 0E+00,1.001870774542583E+01,4.989934917354584E+04,-2.3736870915516E+05,-2.2194744673074502E+05,2.1021873249910247E-01,-2.1794300452709194E+01,0E+00,3.1654890406317172E-03,-7.891165628140243E-04,8.31332177490212E-04,-4.270795182184269E-04,2.7001544647631693E-04,2.1357348096460805E-03,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.984585E+05,2026-01-05 14:09:01,1.22E+02,prod-strategy-ap86,2026-02-02 09:44:59,-1.539947765180871E+01,6.254467476769499E-04|binance_spot,1.680672268907563E-02,1.3503522107163186E+00,0E+00,3.2E+01,2E+00,9.8878E-04 | 0E+00
fr-FORM-USDT-loong_bn_bnfutures_pm_mode_10,FORM-USDT-FTR,1.5500990878552233E+02,-4.7041505634477694E+01,2.0205141442000001E+02,2.7876270856737392E+01,-2.314251190214418E+02,5E-05 | 0E+00,6.237600648999999E+00,7.975302643442154E+04,-1.39193748164928E+05,-1.2475201297999997E+05,5.729641416073064E-01,-4.930838896629333E+02,0E+00,1.9436241571720442E-03,-5.898397557760203E-04,1.4515839761753751E-03,-2.901772250758854E-03,3.495324516576082E-04,1.252401524611335E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-4.978133E+05,2026-01-25 07:25:21,2.1E+02,prod-strategy-ap85,2026-02-02 07:47:50,-4.743194785818574E+00,1.5929908403027326E-03|binance_spot,2.9375E-01,1.229441866841642E+00,6.1E+01,1.8E+01,4.7E+01,1.5820899999999993E-03 | 0E+00
fr-XPL-USDT-loong_bn_bnfutures_pm_asset10_mode_0,XPL-USDT-FTR,1.5393938844939163E+02,1.33465436893916E+01,1.4059284476000002E+02,6.224855630658567E+00,-1.0202026039361954E+02,5E-05 | 0E+00,3.3140350404600003E+00,2.3044964141845703E+04,-1.084161348E+05,-6.62807008092E+04,2.1256028158869306E-01,1.6825683593750002E-01,0E+00,6.679957820800601E-03,5.791522871218778E-04,1.296788942156606E-03,-4.427008858233294E-03,2.7011782671231395E-04,9.754786713200961E-04,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-6.39722E+05,2026-01-05 06:58:14,1E+01,prod-strategy-ap86,2026-02-02 09:44:55,9.320086657856576E+00,1.9267822736031004E-03|binance_spot,6E-01,1.4995941049644086E+00,0E+00,2.4E+01,1.2E+01,1.584919999999999E-03 | 0E+00
fr-ASTER-USDT-loong_bn_bnfutures_pm_asset10_mode_0,ASTER-USDT-FTR,1.5154293677267566E+02,-7.981955205732437E+01,2.3136248883000002E+02,4.850479189527687E+01,-3.322099992632866E+01,5E-05 | 0E+00,8.285357678535E+00,1.1666984179091454E+05,-1.8885450780000002E+05,-1.657071535707E+05,6.17776314423322E-01,-8.151E+00,0E+00,1.298904107920688E-03,-6.841489697086414E-04,1.225083221603673E-03,-2.8474367854089E-04,4.157440444824028E-04,1.6992262699772503E-03,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-3.0429E+05,2026-01-06 12:04:23,8.8E+01,prod-strategy-ap86,2026-02-02 09:45:00,-4.8913207624573374E+01,1.4646649578908821E-03|binance_spot,1.2711864406779662E-02,1.2509712622825524E+00,0E+00,5.9E+01,3E+00,1.3659399999999997E-03 | 0E+00
fr-PENDLE-USDT-loong_bn_bnfutures_pm_mode_0,PENDLE-USDT-FTR,1.4125226109000005E+02,0E+00,1.4125226109000005E+02,0E+00,0E+00,9.75E-06 | 0E+00,5.58365050503468E+00,0E+00,-5.73705307E+05,-5.7268210308048E+05,0E+00,0E+00,0E+00,0E+00,0E+00,2.4621048361680927E-04,0E+00,0E+00,5.161937304203247E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-3.59208E+05,2026-01-03 15:04:02,0E+00,prod-strategy-ap85,2026-01-21 09:21:05,0E+00,1.1298016570424618E-03|binance_spot,0E+00,1.4169631533164908E+00,0E+00,0E+00,0E+00,2.2365999999999993E-04 | 0E+00
fr-NEAR-USDT-loong_bn_bnfutures_pm_mode_3,NEAR-USDT-FTR,1.3763433881E+02,0E+00,1.3763433881E+02,0E+00,0E+00,-7.84E-06 | 0E+00,-2.0768655299396253E+00,0E+00,-2.7144948805096E+05,-2.6490631759433995E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.070348070951657E-04,0E+00,0E+00,2.4423780318579553E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.22162E+05,2025-12-13 16:04:55,0E+00,prod-strategy-ap85,2025-12-26 20:18:17,0E+00,1.6736401673640433E-03|binance_spot,0E+00,1.2569708368512529E+00,0E+00,0E+00,0E+00,6.117100000000002E-04 | 0E+00
fr-OG-USDT-loong_bn_bnfutures_pm_mode_0,OG-USDT-FTR,1.2731345129000002E+02,0E+00,1.2731345129000002E+02,0E+00,0E+00,5E-05 | 0E+00,4.40286941121375E+00,0E+00,-9.094444670050399E+04,-8.8057388224275E+04,0E+00,0E+00,0E+00,0E+00,0E+00,1.3999035225236516E-03,0E+00,0E+00,8.182764327007619E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.9505100000000002E+04,1970-01-01 00:00:00,0E+00,prod-strategy-ap85,2026-01-22 11:52:36,0E+00,2.3497818059752262E-03|binance_spot,0E+00,1.0634701310744463E+00,0E+00,0E+00,0E+00,1.8747399999999987E-03 | 0E+00
fr-XPL-USDT-loong_bn_bnfutures_pm_asset13_mode_0,XPL-USDT-FTR,1.1645681532969795E+02,2.2725438969794665E-01,1.1622956094E+02,4.593875601014588E+00,-5.358516003936529E+01,5E-05 | 0E+00,3.0338307621900005E+00,1.6670222761154175E+04,-8.95704036E+04,-6.0676615243800006E+04,1.8611306962062382E-01,6.549721679687501E-02,0E+00,6.985918364634677E-03,1.3632354705391623E-05,1.2976335515808705E-03,-3.214423754686244E-03,2.7557373808582075E-04,8.05913422891486E-04,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-5.85633E+05,2026-01-06 12:27:29,2.5E+01,prod-strategy-ap57,2026-02-02 09:27:54,-3.8353420978594923E+00,1.9267822736031004E-03|binance_spot,5E-01,1.4995941049644086E+00,0E+00,2.2E+01,1.8E+01,1.584919999999999E-03 | 0E+00
fr-ADA-USDT-loong_bn_bnfutures_pm_asset13_mode_0,ADA-USDT-FTR,9.770099272937989E+01,4.047484496937992E+01,5.7226147759999975E+01,8.383399462327361E+00,-8.891663834452629E+01,-5.448E-05 | 0E+00,-8.772742787999999E+00,2.9424991928100586E+04,-2.2345623700974E+05,-1.6102684999999998E+05,1.316812290489704E-01,6.4700146484375E-02,0E+00,3.3203405108185053E-03,1.3755261197107359E-03,2.5609554929319607E-04,-3.0218067200083664E-03,2.8490745155723544E-04,2.0105567642543336E-03,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-5.55265E+05,2026-01-29 04:13:46,3E+01,prod-strategy-ap57,2026-02-02 09:27:56,1.2226996691644546E+01,1.033769813921337E-03|binance_spot,5E-01,1.1536668896122046E+00,0E+00,5.4E+01,5E+00,4.696699999999999E-04 | 0E+00
fr-BROCCOLI714-USDT-loong_bn_bnfutures_pm_mode_0,BROCCOLI714-USDT-FTR,9.573684359E+01,0E+00,9.573684359E+01,0E+00,0E+00,5E-05 | 0E+00,5.271660357873001E+00,0E+00,-1.0834465721352E+05,-1.0543320715746001E+05,0E+00,0E+00,0E+00,0E+00,0E+00,8.836323456294373E-04,0E+00,0E+00,9.748355487699581E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-6.619853E+06,2026-01-16 00:00:54,0E+00,prod-strategy-ap85,2026-01-27 16:35:13,0E+00,0E+00|binance_futures,0E+00,1.7532357483663639E+00,0E+00,0E+00,0E+00,1.6409499999999993E-03 | 0E+00
fr-OG-USDT-loong_bn_bnfutures_pm_mode_2,OG-USDT-FTR,9.152281099930025E+01,-5.417423120699766E+00,9.694023412000001E+01,1.0512274419888854E+00,-4.366199932992458E+00,5E-05 | 0E+00,4.40286941121375E+00,3.0020722885131836E+03,-9.094444670050399E+04,-8.8057388224275E+04,3.30099571488904E-02,0E+00,0E+00,3.048654469430786E-02,-1.804561183096233E-03,1.065928021303392E-03,-1.4543953354150833E-03,3.501672647961185E-04,8.182764327007619E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.9505100000000002E+04,2025-11-16 19:41:33,3E+01,prod-strategy-ap85,2026-01-29 10:32:44,-7.49460052698858E-01,2.3497818059752262E-03|binance_spot,0E+00,1.0654277075097092E+00,0E+00,0E+00,0E+00,1.8747399999999987E-03 | 0E+00
fr-ASTER-USDT-loong_bn_bnfutures_pm_asset13_mode_0,ASTER-USDT-FTR,9.032102389167576E+01,-2.6217619308324238E+01,1.165386432E+02,4.746892042203399E+00,-2.6954999938607216E+01,5E-05 | 0E+00,4.191935180391001E+00,1.7570936868786812E+04,-9.21083499E+04,-8.383870360782E+04,1.9076377861359137E-01,-3.0814999999999997E+00,0E+00,5.140364715106508E-03,-1.492101389021406E-03,1.2652342955500064E-03,-1.5340673146740597E-03,2.7015588739811734E-04,8.287487000314874E-04,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.53954E+05,2026-01-06 14:15:14,2.5E+01,prod-strategy-ap57,2026-02-02 09:27:51,-1.310358986188641E+01,1.4646649578908821E-03|binance_spot,7.692307692307693E-02,1.2467834354850884E+00,0E+00,5.9E+01,3E+00,1.3659399999999997E-03 | 0E+00
fr-PUMP-USDT-loong_bn_bnfutures_pm_asset10_mode_0,PUMP-USDT-FTR,8.949561649236246E+01,-4.066159519763754E+01,1.3015721169E+02,1.4067884522548411E+01,-1.0661639755638323E+02,3.71E-05 | 0E+00,5.315058188948277E+00,4.68476428732872E+04,-1.6452511953022E+05,-1.4326302396087E+05,2.8474462141133544E-01,-9.953111E+00,0E+00,1.9103547372581553E-03,-8.679539183565416E-04,7.911084463068432E-04,-2.275811353940638E-03,3.0029012474755694E-04,1.4803215895326219E-03,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-5.6419869E+07,2026-01-06 06:20:18,1.4E+01,prod-strategy-ap86,2026-02-02 09:44:54,-1.4929972287267518E+01,1.180173092053538E-03|binance_spot,1.7647058823529413E-01,1.492264572116634E+00,0E+00,5.9E+01,1.8E+01,9.383300000000002E-04 | 0E+00
fr-ADA-USDT-loong_bn_bnfutures_pm_asset10_mode_0,ADA-USDT-FTR,8.7002763294404E+01,2.8878549154404E+01,5.812421414000001E+01,6.329262351151556E+00,-7.266164016723633E+01,-5.448E-05 | 0E+00,-9.115885612800001E+00,2.342028791809082E+04,-2.2628663546328002E+05,-1.6732536000000002E+05,1.0349832578553353E-01,9.4698681640625E-02,0E+00,3.71484601720884E-03,1.2330569656275228E-03,2.5686101179153345E-04,-3.1025084072988447E-03,2.702469915522501E-04,2.0360233917803843E-03,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-5.76984E+05,2026-01-29 04:13:46,2.5E+01,prod-strategy-ap86,2026-02-02 09:45:00,1.1031494407055126E+01,1.033769813921337E-03|binance_spot,3.75E-01,1.2016743719250622E+00,0E+00,5.1E+01,3E+00,4.696699999999999E-04 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_3,BANANAS31-USDT-FTR,8.269726156E+01,0E+00,8.269726156E+01,0E+00,0E+00,5E-05 | 0E+00,9.561017674000002E+00,0E+00,-1.57504962321E+05,-1.9122035348000002E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.25045435657198E-04,0E+00,0E+00,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2026-01-13 06:09:41,0E+00,prod-strategy-ap85,2026-01-13 16:46:06,0E+00,1.113895850737956E-03|binance_spot,0E+00,1.2527158968810965E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_4,BANANAS31-USDT-FTR,8.269726156E+01,0E+00,8.269726156E+01,0E+00,0E+00,5E-05 | 0E+00,9.561017674000002E+00,0E+00,-1.57504962321E+05,-1.9122035348000002E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.25045435657198E-04,0E+00,0E+00,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2026-01-13 09:05:45,0E+00,prod-strategy-ap85,2026-01-16 03:21:41,0E+00,1.113895850737956E-03|binance_spot,0E+00,1.2295715768772777E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_1,BANANAS31-USDT-FTR,8.269726156E+01,0E+00,8.269726156E+01,0E+00,0E+00,5E-05 | 0E+00,9.561017674000002E+00,0E+00,-1.57504962321E+05,-1.9122035348000002E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.25045435657198E-04,0E+00,0E+00,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2026-01-11 17:28:20,0E+00,prod-strategy-ap85,2026-01-12 01:56:21,0E+00,1.113895850737956E-03|binance_spot,0E+00,1.2527158968810965E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_2,BANANAS31-USDT-FTR,8.269726155999999E+01,0E+00,8.269726155999999E+01,0E+00,0E+00,5E-05 | 0E+00,9.561017674000002E+00,0E+00,-1.57504962321E+05,-1.9122035348000002E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.25045435657198E-04,0E+00,0E+00,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2026-01-11 22:03:27,0E+00,prod-strategy-ap85,2026-01-12 19:46:24,0E+00,1.113895850737956E-03|binance_spot,0E+00,1.2527158968810965E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_5,BANANAS31-USDT-FTR,8.269726155999999E+01,0E+00,8.269726155999999E+01,0E+00,0E+00,5E-05 | 0E+00,9.561017674000002E+00,0E+00,-1.57504962321E+05,-1.9122035348000002E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.25045435657198E-04,0E+00,0E+00,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2026-01-15 19:56:56,0E+00,prod-strategy-ap85,2026-01-22 11:52:35,0E+00,1.113895850737956E-03|binance_spot,0E+00,1.2172592343260242E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-BANANAS31-USDT-loong_bn_bnfutures_pm_mode_0,BANANAS31-USDT-FTR,8.269726155999999E+01,0E+00,8.269726155999999E+01,0E+00,0E+00,5E-05 | 0E+00,9.561017674000002E+00,0E+00,-1.57504962321E+05,-1.9122035348000002E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.25045435657198E-04,0E+00,0E+00,1.4171574337587516E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-5.3235065E+07,2026-01-04 19:29:11,0E+00,prod-strategy-ap85,2026-01-11 07:57:03,0E+00,1.113895850737956E-03|binance_spot,0E+00,1.2295715768772777E+00,0E+00,0E+00,0E+00,2.149999999999999E-03 | 0E+00
fr-SOL-USDT-loong_bn_bnfutures_pm_asset10_mode_0,SOL-USDT-FTR,8.056492528173914E+01,7.009062654173914E+01,1.0474298739999998E+01,5.768857613548971E+01,-9.724008020982735E+01,-8.964E-05 | 0E+00,-9.798064784018559E-02,2.1360949095225334E+05,-1.3599466896456001E+03,-1.0930460490873002E+03,1.5707195920151813E+02,6.183499401081353E+00,0E+00,3.771598580315294E-04,3.2812505768952944E-04,7.701992158773211E-03,-4.5522359412186774E-04,2.700656037253721E-04,1.223617676768212E-05,asset10_virtual@m6r3teozmanagedsub.com,asset10_virtual@m6r3teozmanagedsub.com,-1.071E+01,2026-01-06 12:27:33,5.24E+02,prod-strategy-ap86,2026-01-26 06:18:33,3.0842663372620283E+01,6.864764146319313E-04|binance_spot,9.45679012345679E-01,1.249456253610945E+00,0E+00,0E+00,3.83E+02,-9.6968E-04 | 0E+00
fr-HBAR-USDT-loong_bn_bnfutures_pm_mode_1,HBAR-USDT-FTR,7.924031673932302E+01,1.1034828549932303E+02,-3.110796876E+01,1.8318924861094456E+02,-8.08302799602534E+01,6.684E-05 | 0E+00,5.214852689714303E-01,5.2330140525085106E+05,-3.4943662929340004E+04,-7.8019938505599985E+03,1.4975573863250256E+01,0E+00,0E+00,1.514238562025993E-04,2.1086946144626957E-04,-8.902320521722005E-04,-1.5446218785043468E-04,3.500645073237105E-04,3.1440705710687153E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-8.7139E+04,2026-01-21 14:31:59,2.09E+02,prod-strategy-ap85,2026-01-27 19:33:13,6.394765182014101E+01,7.821229050279932E-04|binance_spot,9.411764705882353E-01,1.0744274099398445E+00,0E+00,0E+00,1.68E+03,-1.7246000000000004E-04 | 0E+00
fr-ADA-USDT-loong_bn_bnfutures_pm_mode_2,ADA-USDT-FTR,6.622073297302461E+01,-5.703910939697537E+01,1.2325984236999999E+02,1.844994891683382E+01,-4.195032987976447E+01,-5.448E-05 | 0E+00,-2.73681799992E+01,5.2703416314423084E+04,-5.8242925096005E+05,-5.0235279E+05,9.048895849160933E-02,-6.591143029785156E+00,0E+00,1.2564789458421183E-03,-1.0822658830442033E-03,2.1163058374356033E-04,-7.959698405411364E-04,3.500712137286006E-04,5.2404313519620925E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-1.732251E+06,2026-01-03 14:23:48,6.79E+02,prod-strategy-ap85,2026-02-02 07:47:52,-3.21604613356757E+01,1.033769813921337E-03|binance_spot,8.47457627118644E-03,1.2016743719250622E+00,1.55E+02,2.6E+01,1E+00,4.696699999999999E-04 | 0E+00
fr-OG-USDT-loong_bn_bnfutures_pm_mode_1,OG-USDT-FTR,6.570015663745448E+01,-6.161329465254551E+01,1.2731345128999999E+02,1.2055814794148318E+01,-7.438459991291165E+01,5E-05 | 0E+00,4.40286941121375E+00,3.4423922006607056E+04,-9.094444670050399E+04,-8.8057388224275E+04,3.7851593203894096E-01,0E+00,0E+00,1.9085610473101966E-03,-1.789839479671141E-03,1.3999035225236512E-03,-2.1608403568493693E-03,3.5021618953919373E-04,8.182764327007619E-04,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-2.9505100000000002E+04,2026-01-22 10:58:56,4.2E+01,prod-strategy-ap85,2026-01-29 04:32:43,-4.3923896620981104E+01,2.3497818059752262E-03|binance_spot,1.125E-01,1.0654277075097092E+00,0E+00,0E+00,9E+00,1.8747399999999987E-03 | 0E+00
fr-SUI-USDT-loong_bn_bnfutures_pm_asset13_mode_0,SUI-USDT-FTR,6.37433321658711E+01,-3.553884718412889E+01,9.928217934999999E+01,1.270963308805949E+01,-1.876977008045651E+01,4.514E-05 | 0E+00,5.674318695226996E+00,4.706115716648102E+04,-1.2473492155999999E+05,-1.2570488912775801E+05,3.772893475051705E-01,0E+00,0E+00,1.354478640216519E-03,-7.551630542871816E-04,7.959453383890035E-04,-3.988378359260819E-04,2.7006631059025123E-04,1.1223076323005495E-03,asset13_virtual@a9ywto2zmanagedsub.com,asset13_virtual@a9ywto2zmanagedsub.com,-1.1240140000000001E+05,2026-01-05 14:09:02,2.04E+02,prod-strategy-ap57,2026-02-02 09:27:54,-1.2181269548921126E+01,6.254467476769499E-04|binance_spot,1.7699115044247787E-02,1.2830008710051597E+00,0E+00,3.4E+01,2E+00,9.8878E-04 | 0E+00
fr-ENA-USDT-loong_bn_bnfutures_pm_mode_0,ENA-USDT-FTR,6.197414448E+01,0E+00,6.197414448E+01,0E+00,0E+00,2.085E-05 | 0E+00,2.4386355239399995E+00,0E+00,-1.1307022216206E+05,-1.1696093639999999E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.481031459474308E-04,0E+00,0E+00,1.0173540154699776E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-8.438740000000001E+05,2026-01-03 15:37:02,0E+00,prod-strategy-ap85,2026-01-22 14:51:48,0E+00,7.215007215006786E-04|binance_spot,0E+00,1.0119860090339505E+00,0E+00,0E+00,0E+00,1.4431499999999996E-03 | 0E+00
fr-ENA-USDT-loong_bn_bnfutures_pm_mode_3,ENA-USDT-FTR,6.197414448E+01,0E+00,6.197414448E+01,0E+00,0E+00,2.085E-05 | 0E+00,2.4386355239399995E+00,0E+00,-1.1307022216206E+05,-1.1696093639999999E+05,0E+00,0E+00,0E+00,0E+00,0E+00,5.481031459474308E-04,0E+00,0E+00,1.0173540154699776E-03,asset30_virtual@l2s0mfw9managedsub.com,asset30_virtual@l2s0mfw9managedsub.com,-8.438740000000001E+05,1970-01-01 00:00:00,0E+00,prod-strategy-ap85,2026-01-28 04:33:13,0E+00,7.215007215006786E-04|binance_spot,0E+00,1.3092943364440417E+00,0E+00,0E+00,0E+00,1.4431499999999996E-03 | 0E+00
